"","LACCESS_POP15","PCT_LACCESS_POP15","LACCESS_LOWI15","PCT_LACCESS_LOWI15","LACCESS_HHNV15","PCT_LACCESS_HHNV15","LACCESS_SNAP15","PCT_LACCESS_SNAP15","LACCESS_CHILD15","PCT_LACCESS_CHILD15","LACCESS_SENIORS15","PCT_LACCESS_SENIORS15","LACCESS_WHITE15","PCT_LACCESS_WHITE15","LACCESS_BLACK15","PCT_LACCESS_BLACK15","LACCESS_HISP15","PCT_LACCESS_HISP15","LACCESS_NHASIAN15","PCT_LACCESS_NHASIAN15","LACCESS_NHNA15","PCT_LACCESS_NHNA15","LACCESS_NHPI15","PCT_LACCESS_NHPI15","LACCESS_MULTIR15","PCT_LACCESS_MULTIR15","FDPIR15","PCT_FREE_LUNCH15","PCT_REDUCED_LUNCH15","FOODINSEC_15_17","VLFOODSEC_15_17","POVRATE15","CHILDPOVRATE15"
"1",4.48517131860823,1.22446803864927,3.99505711664877,0.734353836728807,3.14431347982305,0.279921074740615,2.97796824517566,0.113575840177765,3.84559239979247,0.584889119879505,3.74668578118595,0.485982501187529,4.40625373792764,1.14555045797425,3.54912173538527,0.288418455627702,3.13920976809989,-0.121493511925654,2.32827025838361,-0.932433021774919,2.2592345613426,-1.00146871967119,1.1708374724516,-2.08986581347547,3.05219207771112,-0.208511202388815,-Inf,1.596037059721,0.802526338637905,1.21218760440396,0.851258348719075,1.11058971029925,1.29225607135648
"2",3.7831546064213,1.34450152273563,3.46964388205572,1.03099079821112,2.62853700167593,0.636425513845874,2.62589767511239,0.63378618733572,3.01364930234711,0.574996218844758,2.91601957504612,0.477366491348542,3.45161402030989,1.01296093631643,3.43346979197776,0.994816708231429,2.7070397789857,0.268386695118058,1.2329049253922,-1.20574816083203,1.60163120370443,-0.837021878681901,0.907539049572691,-1.53111403543155,2.66500153436776,0.226348450665906,-Inf,1.80607873479118,0.365024984302341,1.21218760440396,0.851258348719075,1.50514997831991,1.65513843481138
"3",2.98649353597965,0.626373674431172,2.77536489395373,0.415245032433533,2.3509998688178,0.450468886406311,1.73093378426716,-0.169597198442286,2.36668937390414,0.006569512242413,2.13889681989653,-0.22122304130688,2.7328055320353,0.372685670505963,2.62231760124918,0.262197739577491,0.934334927880313,-1.42578493142211,0.299794406226917,-2.06032547742447,0.400209283004037,-1.95991057252833,-Inf,-Inf,0.72092332362481,-1.63919653261324,-Inf,1.7181500927356,0.957166867482017,1.21218760440396,0.851258348719075,1.34635297445064,1.46686762035411
"4",3.57105961120425,0.812738276427049,3.21773641489832,0.459415079984842,2.85729114238952,0.52327995362354,2.24395614000754,-0.0900550486558882,2.95936871409484,0.201047379203727,2.7040769400924,-0.0542443947952678,3.52984613161975,0.771524796788232,1.98155898211296,-0.776762352845462,2.6967842605647,-0.0615370740489029,0.925775765097028,-1.83254557391939,1.46147214761937,-1.29684918404012,0.026472457813509,-2.73184881039963,2.30731241126838,-0.451008922927051,-Inf,1.66861498323468,0.897384119133852,1.21218760440396,0.851258348719075,1.16731733474818,1.34635297445064
"5",3.11538706909661,0.794265236458164,2.78741425179026,0.466292419143074,2.50537833138634,0.576419490608571,1.96112574598597,0.0321669051318843,2.42183436357228,0.100712530737369,2.40614511675414,0.085023283910641,2.86316363624835,0.542041803566373,2.74107364159208,0.419951808942059,1.0447318536237,-1.27638997971639,0.69508733639496,-1.6260344923295,0.863249034849732,-1.45787279262733,-Inf,-Inf,1.05846349820217,-1.26265833077379,-Inf,1.82825068816674,0.723870542842841,1.21218760440396,0.851258348719075,1.41161970596323,1.55630250076729
"6",4.44382582459292,1.36984367922183,4.03675700810565,0.962774862715326,3.0917687952714,0.416623115243198,3.28583992653708,0.610694246205245,3.79012778204208,0.71614563670247,3.648878168164,0.574896022870138,4.32342452438103,1.24944237895939,3.73764779131383,0.66366564596162,2.98717145515571,-0.0868106903484825,2.37119942894895,-0.702782716294397,2.07297195092436,-1.00101019640739,1.34166213396261,-1.73232002201159,2.94771472850052,-0.126267416795644,-Inf,1.72214689855396,0.787284640418312,1.21218760440396,0.851258348719075,1.30102999566398,1.48713837547719
"7",3.85318123469704,1.31896469042567,3.54825624880396,1.01403970441043,2.8634424630448,0.719397825912264,2.70125015889001,0.557205521858536,3.20285702473399,0.668640480386461,3.10258238149394,0.568365837119568,3.63155642905858,1.09733988479569,3.41779758455676,0.883581040258446,2.10307346217667,-0.431143081988842,2.0354033418844,-0.498813202713727,1.31572156698406,-1.2184949803271,-1.21395007552352,-3.74816718137136,2.0178244544929,-0.516392089864646,-Inf,1.81511937531006,0.76613291465391,1.21218760440396,0.851258348719075,1.35024801833416,1.53655844257153
"8",2.01503474676147,-0.399754822768406,1.75940266828233,-0.655386901471173,2.47695752784813,0.450587716276761,0.689181243502448,-1.33718856458168,1.27294570035577,-1.14184386747652,1.13921781013741,-1.27557176073937,2.00385172155398,-0.410937847181965,0.149500326754284,-2.26528927790423,-0.457234275836231,-2.87202392213056,-Inf,-Inf,-0.663450372495089,-3.07824019475311,-Inf,-Inf,0.00160594785265666,-2.41318356980601,-Inf,1.7274551311466,0.991098876764081,1.21218760440396,0.851258348719075,1.28780172993023,1.48000694295715
"9",3.16728752694277,0.527372930913128,2.80442536405706,0.164510767779225,2.80693307156073,0.587925193294898,2.06241351448367,-0.156594364109883,2.52769423238788,-0.112220363502966,2.39173719586139,-0.248177400211556,3.05152149165713,0.411606895602063,2.38918215065876,-0.250732445244161,1.90792466595034,-0.73198993042407,0.388471716302856,-2.2514429019975,0.975917881874761,-1.66399671527613,1.44262279270653,-1.1972918068241,1.77318697586685,-0.866727619448845,-Inf,1.74757863706253,0.713150732092269,1.21218760440396,0.851258348719075,1.30535136944662,1.44870631990508
"10",3.431829206861,1.29009731205515,3.00448438679363,0.862752492205587,2.62637796723054,0.858035908603482,2.55638849305616,0.788046434478229,2.7462868339912,0.604554939218361,2.6559835879852,0.514251693230003,2.87146594600597,0.729734051265152,3.2889664772391,1.1472345822877,1.05392072091693,-1.08781117331664,-Inf,-Inf,0.698970017972865,-1.44276187934793,-Inf,-Inf,0.947852161494449,-1.19387973203962,-Inf,1.7542664975922,-Inf,1.21218760440396,0.851258348719075,1.38738982633873,1.52504480703685
